DAUID,material_deprivation,residential_instability,dependency,ethnic_concentration
35201194,1.419946570716845,-0.2892780310713279,0.12469150503009119,-0.14357942544808994
35201195,1.1643809641189897,-0.39442741573128526,-0.390787795031177,1.3163005733114619
35201196,1.5057165077272392,-0.20106030995202215,-0.4854004958196625,0.5208943975907008
35201197,1.7525308668551487,-0.39598121161432454,-0.5733154146342953,0.08713950463046215
35201198,0.7724580993137411,-0.5865162208763025,-0.42844148113940417,1.171351597284458
35201199,1.0530626093406759,-0.0692234654079278,0.05291220810358013,0.45833259862670195
35201200,0.9895555962206535,-0.07036593580942864,-0.7235044407949418,0.5234137797202605
35201201,1.6003597570528831,-0.6190271749647528,0.4715985631867798,0.8905483861565056
35201202,1.4537641386399067,-0.051910468052071564,0.12679262747531223,0.22154479563630197
35201203,1.2081216958501466,-0.28269348275563894,-0.675226012956115,1.4118219198794937
35201204,1.2716811849074707,-0.6618482228232231,0.08006034532993173,0.1994709316034723
35201205,1.8664983805306026,0.384495985792564,-0.03730314741400527,1.1994376800205855
35201206,0.5816347624260515,0.38853251729401733,-0.3369129351301825,2.0262119678669777
35201209,1.6142202901483353,1.4533359569819715,0.5025832104278615,1.4226058704181241
35201210,0.46337146600426676,0.015093001452847116,0.5685341388057299,-0.5244499190994611
35201211,1.3629226684993427,1.0251141263921366,-0.2936591999514564,1.129753356030985
35201212,0.7895286736639866,-0.24249346420333429,0.5174566519926824,0.437268129189577
35201213,0.7201309131549767,0.8893530845092068,-0.5275604781746541,0.38670734556034125
35201214,0.6942942837357683,-0.4253555122609943,0.1172418465773066,-0.13235191058368778
35201215,1.89012887952348,1.929403330780014,-0.8766440154494778,1.7196087301389955
35201216,0.7282148948114792,0.7585473266532445,-0.6376429732398818,1.0509791843825345
35201217,3.72140284157856,2.4413592100083017,-1.350213336713815,2.7921403486768748
35201219,1.9599318972075621,0.5550136133066688,-0.16038995648716953,1.3153587973273246
35201222,0.7168791936005148,-0.7163462578180778,-0.32896609055160253,-0.5736678018417662
35201228,0.9963067312242344,0.8980158315597697,-0.7804088621793451,1.8599513890253039
35201240,0.7631920283996103,0.18165872604210498,-0.5568550826051823,0.15062135601012422
35201241,1.2901664835017201,-0.3271924613826979,-0.2727951883845795,-0.1531023655181121
35201242,1.9993572291593487,1.9174399964619488,3.1393413092046565,0.3370298376326487
35201243,1.2853091594791262,-0.4760918002237473,0.39896575902923503,-0.058300577782672475
35201244,2.7850957293300125,-0.8015261839007216,1.5260963542228059,-0.1352394604194788
35201249,1.4042740423820792,-0.5287200137412884,-0.04265495272881081,0.47173566981697446
35201250,0.19748770087403505,-0.02019749862060695,-0.802439655875929,0.5218808281345245
35201251,2.0721159959248614,0.3559948165746717,-0.004038018226987905,1.1206197099905197
35201252,0.5134605879885705,0.1274338029141873,-0.5505323432061586,0.1576465251851839
35201253,0.2765272478177576,-0.11403651758947347,-0.5285589092824643,0.5800674609895974
35201254,0.4492252823561552,0.06988402558573867,-0.026242711867285357,0.41910317533064306
35201255,0.33283160910559073,-0.056690472508237735,-0.4797755468707347,-0.630615035560717
35201256,0.6974861424874602,-0.548148805864771,-0.6486326322125648,-0.11546067106976171
35201257,-0.08626504556191444,-0.0753174017072912,-0.19620754864138648,-0.6641301421584161
35201259,1.3824845494978104,0.17104214512071897,-0.23011697886048577,0.9298187892082996
35201263,1.1387245932445913,0.12928272046165887,-0.15187566692879378,0.28672071042238506
35201264,0.17422417049204006,0.09307314599570055,-0.11790276042486708,-0.1094754913291347
35201267,0.1941362774331152,-0.09121387116049744,0.052421347965227,0.6934300596421611
35201278,-0.9135693888884701,-0.4690028237041899,-0.6068459436528911,-0.44772014173813235
35201279,-0.7417563121464773,0.027195669622801115,-0.885029717122912,-0.38774100263336514
35201280,-0.811330290157,0.588388658634627,-0.9374461531412936,-0.031087285150289634
35201281,-0.655141470801037,-0.21445365707073727,-1.1948260027382291,-0.3115374370166529
35201282,-0.9793501523619074,0.7250922260163691,-0.6067368089209031,-0.4104620308905471
35201283,-1.262109788463357,0.23117113955463764,-0.618656065426469,0.011111448700871406
35201284,-0.6537295805736825,-0.08863998170188678,-0.7240410715357836,-0.19589217704150114
35201285,-0.05323592661745624,0.6166405722557927,-0.3569382542479901,0.21615757633878258
35201286,-0.23544274734163856,1.1121648008960807,-0.904537584743762,-0.5032009492680388
35201287,-0.3325668643289067,0.9213565448510284,-0.6910385974065929,-0.18969802424294402
35201288,0.14943171932315077,0.06865787811876063,-0.027994905830197703,-0.09232447691607526
35201289,-0.8257526695819525,0.6642486124800799,-1.4999796135930223,-0.05426290633187006
35201290,-0.6307350351236729,0.32806082696648403,-0.350061095965052,-0.077456015220183
35201291,-0.8928700129971573,0.09432745579204276,-0.618724260156551,-0.2007875525024937
35201292,-0.6089069704358351,-0.24266091327565853,-0.9765198907291632,-0.6261320612432708
35201293,-0.8856300535403381,-0.03548262672829863,-0.656172604122867,-0.4256136398210679
35201294,-0.43703722392445676,-0.71353133238016,-0.5909035949585325,-0.21794120946971587
35201295,-0.8747932186132239,-0.26072866270856176,-0.2653628108103354,-0.2407971539515283
35201297,-1.3475020665828963,1.1961446115660488,-0.9718268685236146,-0.12788975927728374
35201298,-1.2075369146151025,1.3124481826415872,2.0966881951648757,-1.0099867640338267
35201312,-1.5913258389368972,1.236754005301174,-0.5826631086744046,-0.3959368230332204
35201313,-0.7263162310203828,1.2784490110093616,-1.157267925499525,-0.280180016102057
35201314,-0.9268108625217507,0.5756801000216702,-1.2149359543230005,-0.3528275903696594
35201315,-0.7416429433358045,0.19900176423122834,-0.9838648042344046,-0.5834133964232455
35201316,-0.5173541506289796,0.24398542971082926,-1.1641335040100005,-0.36731442092912175
35201317,-0.6012118216416609,0.9365238658547335,-0.7610027714736081,-0.22040036970787502
35201318,-1.034305422719332,0.4981568878779234,-1.078353350118458,-0.2719694004857806
35201319,-0.4244742363225596,1.4761127657390078,-1.075629393086067,-0.498908084737267
35201320,-0.9383062568917433,1.1354364220870603,-1.0332846594543992,-0.4202912878378786
35201321,-0.9883940046137232,0.977855168184524,-0.848061435265288,-0.38261515026670634
35201322,-0.42109106366070964,1.0551154535401874,-1.2248004857411847,-0.30443010417154187
35201323,-0.41675649891133015,0.06047145260411212,-1.0331733175414224,-0.05324821264412412
35201324,-0.4364546880317187,0.21604068944467092,-0.8987547423135323,-0.03569925050488801
35201325,-0.37617553135783527,0.4421330440518281,-0.8611463742814052,-0.5278756417747589
35201326,-1.1945045055575738,1.6896595349151582,-1.3913588502307825,-0.23316650230822109
35201327,1.3706562639399402,2.431116149287446,-0.8107538551248662,-0.045340148325522384
35201328,-0.2566316106749092,1.81323974103306,-0.7267561456996169,0.9477255861529523
35201329,-0.015221330442668268,3.360592047962104,-1.0432929366372496,-0.3446150804771423
35201331,0.19591944325922261,2.524935475457153,-1.0711015304758247,0.312815044236915
35201332,0.2308957471317259,2.776345071764572,-0.4717717408203348,0.09608898231893942
35201333,1.0965878608772066,3.3077375043011243,-0.8627469521839236,0.5343518763587092
35201334,1.3310051185760887,2.3096745367320235,-0.518220664478841,2.2343319049487107
35201337,1.662412371863096,2.5480921931431757,0.26914151164083777,1.7724403118453007
35201338,2.4466284301138854,2.5134554569649774,-0.9714459235435496,2.2389396007871567
35201339,0.5433535145740895,2.156953787563246,-0.7776338030066026,0.49454574511064997
35201347,-0.11744501526421058,0.4883338583398668,-0.6653008568836123,0.260470377470766
35201348,-1.1412325624697472,-0.20576552297126233,-1.345009996938508,-0.15040065563529065
35201349,-0.4812213304523949,-0.22361042360965278,-1.1419013151752069,-0.9313618552623264
35201350,-0.6990365470464124,0.44322597134913233,-1.0934049407901734,-0.46343862902693567
35201351,-0.8678083493810129,0.18671225515931023,-1.2714418189635424,-0.2604156618361539
35201352,-0.9350043069579396,0.6720533119792151,-0.7343017001334439,-0.49029734008051795
35201353,-0.9254929780845947,0.5162633749830968,-1.3741175069995093,-0.4869011959472668
35201354,-0.5120703071484296,-0.01412580257999907,-1.0181471129833026,-0.3373792038729835
35201355,0.7999650825742821,0.5070265266965113,-0.7838399287126354,0.03780443570103359
35201356,-0.15939543396473,0.6434626390063343,-0.8377974736725099,-0.40541860967496984
35201357,-0.8231061923276051,1.9778394634753251,-0.8607748046844503,-0.26130097099398036
35201358,-1.297095012941005,1.2741310981074028,-1.4192144520363692,-0.4665859652306029
35201359,0.020334346599752084,1.2048938024071023,-0.3280114634622744,-0.6902238208961181
35201360,-0.4787302571600158,1.392399956811678,-1.0095749471038005,-0.4436111607426382
35201361,-0.8224885142533469,2.225802124929352,-1.1567943457049545,0.40827642889993193
35201362,0.018442188793838632,3.1041327625402935,-1.0367376938834645,2.289496033705154
35201363,-0.6846621287914785,0.8992948713443083,-0.8862742721112707,0.23174840812692923
35201364,-0.30274914155906546,0.7535371482458637,-0.5513489720551658,-0.28159856352270396
35201365,-0.9702578295166897,0.9546366905813123,-0.8420497873247907,-0.3598581596855225
35201368,-1.1706938085339278,0.038591464923800396,-0.7856052190099936,-0.21196364280829313
35201369,-0.45536567558433866,1.0464571435450338,-0.5863766807753836,-0.10222496846887874
35201370,-0.6722023061717008,-0.06140159194363809,-1.3123501482464741,-0.39951105448909785
35201371,-0.31938663812287643,1.1245804603419238,-0.7888994598396555,-0.03682143108886769
35201372,-0.6871940228398674,1.0501645547651266,-0.648996483808017,0.0884869953453063
35201373,-1.0936560586198447,-0.3799886352689149,-1.0377493239279518,-0.12348512575525825
35201374,-1.1694088707585024,0.8138581892896153,-0.48637832352602184,0.19402925933648307
35201375,-0.544977777106022,0.8449014521395647,-1.007122754491108,-0.5427946358122696
35201376,-0.9272958091715272,1.4738838588515937,-0.7086189699436221,0.2182981384280566
35201377,-0.4833485950855975,1.6469891258377822,-1.466473010924342,0.1348927271918235
35201378,-0.9756885689555959,1.7064883045242292,-0.9819672640677461,-0.1227622753501363
35201379,-0.93619987231351,1.4165668551558332,-0.6787801285401416,-0.09769866427869872
35201380,-0.14194296474217977,0.7677287853053063,-0.942308737819973,-0.4391233260346944
35201381,0.676072646460345,1.4871958471479374,-0.40740830035573095,0.4258173526942354
35201383,0.45759593918299124,-0.09617088291036371,-0.14481025783054413,-0.2646206354670059
35201384,0.919494154189792,-0.7026786428599283,-0.7291522320987925,0.3428411833650842
35201387,1.1066975192432058,1.3019026779044456,0.574058892103704,0.5448673270664961
35201388,1.375313707014007,-0.10300595426975111,-0.3583632122894316,0.38491442214194094
35201389,1.442620440439104,-0.267006233250498,-0.382993236023657,0.2434558742518483
35201390,0.6899047417314748,0.14414633652570463,-0.9285534763702508,0.5418173327217461
35201391,0.7379772692626593,-0.9226998617839074,-0.3559874786030192,1.1516932626894958
35201393,1.0760499266327903,0.07336548734329336,0.12157420322230839,0.8373484447561398
35201394,1.5441189417223007,0.20159323539226986,0.22438175698720053,0.5107868620895512
35201395,1.3948988729688465,0.24296232248464367,-0.388706027363265,2.496326734835903
35201396,1.9498928668097562,1.8856922768944655,1.310743958180729,0.8117451356551432
35201397,0.8690569965606437,0.25462547718450723,-0.30301364039535383,-0.0032482693366748423
35201398,1.0064191139238448,-0.4293406156100796,-0.4792190957679982,0.3793911326029503
35201399,0.8339572595386737,1.013879600095588,-0.7535156020234395,0.7324820920095598
35201400,0.5213987125779593,0.8224237122604277,-0.7177334673339416,0.8886034399288747
35201401,-1.0077083468196728,1.8007863590672246,-0.8896757561405332,0.0995937558546443
35201402,-0.6472683978118063,1.5033925951359386,-0.361548108753837,-0.44563541418357816
35201403,-0.519119682594192,1.1598719224777398,-0.8675446796616576,0.020069982350728377
35201404,-0.17441583346309936,2.141158942301196,1.4219335741559254,-0.563003729659341
35201405,-0.49037657814758945,1.7070712972199802,1.741953402030291,-0.28630803106670033
35201406,-0.1841298640556861,0.9605685937807236,-0.8201247111912991,-0.07574757916076061
35201407,-1.0042641677699835,1.4760042049174449,-0.959159264595689,-0.20034211309880612
35201408,-0.23837308110584673,0.6042257777557295,-0.8838462495721846,-0.10381067089334006
35201409,-0.6256097537283155,0.8450860839562413,-0.898645114827498,-0.509229411228133
35201410,-0.18192186948025107,0.6508095381244043,-0.7485078767174729,-0.08869799442120202
35201411,0.29276577377514224,0.7110726450982482,-0.25304672087913666,0.3988601864626706
35201412,0.73618151681929,0.7825956150919009,-0.5392955249770404,-0.09916941958726944
35201413,0.11640174603898443,0.7224988718373735,-0.6809975333131373,-0.426949635403602
35201414,-0.7042849127492438,0.7445423486233735,-0.7128500406881619,-0.10066622344259527
35201415,-0.6845514771302984,0.8727841755353943,-1.2625065904229305,0.494830984919907
35201416,-0.04210813761428253,1.8018078022779545,1.1753167605463843,-0.13512867314794055
35201417,-0.4010624749293671,1.5302509130790138,-1.0062282896372738,0.5441321369425594
35201418,0.024428299590625452,1.2225447291726819,-0.5994874555059665,-0.3908438759429872
35201419,-0.5374065146128314,1.003697507015291,-0.03356251267458421,-0.23002578565815593
35201420,-0.4389557622729454,1.304499772304459,-0.7494446251360217,-0.5269275032318284
35201421,0.30974571416977703,2.1715557171606035,-1.6791604137707112,-0.5137055779658379
35201422,-0.305905142993096,1.6335709491646533,-0.6212881542041602,0.1456418626700934
35201423,-0.5829485789000382,1.1456680677890059,-0.6637523409515882,-0.263349664976389
35201426,-0.5441110327882764,1.217938375055802,-0.7450593707312874,-0.22583595871361017
35201427,-0.2635081632699866,0.6930851295060132,-0.4830458358008692,-0.31177538121717485
35201428,0.014298865522542864,1.2096038412292296,0.022406287225092053,0.033812798628182456
35201429,-0.5751267970837746,1.079827787212821,-0.5680520669602369,-0.4563159676423527
35201430,-0.1755576846792017,0.7761053641190411,-0.6360426264318328,0.47502009339327644
35201431,-0.7847433638254433,1.6107063609207308,-0.5778717928932217,0.4462551163144681
35201432,-0.18422019035835097,1.035936831990724,-0.4931398292826418,0.6469227297414555
35201433,-0.3929307045184327,1.4503910927046924,-0.1075825919787748,0.026512267189791827
35201434,0.6702345024143018,1.014791260811696,-0.9957531015724421,0.6077760982162317
35201435,-0.8025214295538328,1.7351320721495833,-0.2700168543698436,0.20170089950329623
35201436,1.63873224540843,1.7718400928488869,-0.07837423275270156,0.6888370898895231
35201437,0.693016764836316,1.704653982241621,-0.8445330155381914,1.110129383157581
35201438,-0.42569473698582627,0.45978583071685947,-1.2298516122220864,0.43746310927267357
35201439,-0.25515936138298406,0.9314408992894907,-0.2440388739923084,-0.4056469139826073
35201440,-0.9893057170078752,0.6233788760029408,-0.5989812773816705,0.2933782185607834
35201441,-0.9619777111009813,1.1634096596538446,-0.4510711072277719,-0.46187343132476066
35201442,-0.8798629063318042,1.2155476082266838,-0.7710374634568231,-0.11467809292360003
35201443,-0.03750819689932875,1.2193689583770384,-0.21325290591887,-0.14652647784325856
35201444,-0.36464513315585173,1.7548003893121844,-0.039894256595384786,0.31330113312340324
35201445,-0.9433777389015552,1.2606815593953957,-0.8751897259582284,0.6230353352995464
35201446,0.16871268904323833,1.7267444483437444,-1.054444762254613,0.3743861761066828
35201447,-0.021916664438775407,0.2632871467683562,-0.07821168586738056,0.05027493350002876
35201448,0.021395972783385286,1.455354106872614,-0.7050613552560758,-0.03780073320990185
35201449,-0.005387791918130991,0.9341404864635943,-0.4044568003651839,-0.3529221814241635
35201450,-0.3626587594669383,1.1245694867858653,-0.47437725962089966,-0.3938571650672936
35201451,-0.7926754500016832,1.7984882206274775,-0.6801592263605789,-0.8053071240635719
35201452,-1.786265603157379,2.6185406849137234,-1.4970081864935632,0.296275803335474
35201453,-1.4509841575165723,3.242536410397688,-1.7157978784726733,0.3571844736295393
35201459,-0.09866491301452252,3.4205868387210234,-0.6081318964657576,1.0758048133156364
35201460,-0.6940646015793994,2.207908754627618,-0.9569535516387668,-0.4325031042440716
35201461,,,,
35201463,0.5566717364105183,2.2156782653754346,-0.7246573635177127,1.1814717584604706
35201464,1.8737080185807975,2.621786779944746,-0.051267015284797934,1.2103866106096204
35201466,-1.4882642278722902,2.3769246176873766,-0.04096729717569497,0.6094657063001956
35201467,-0.6780988655173072,0.4783187756429363,-1.517450987933469,-0.2690809770681224
35201468,-1.0914185966083652,1.3679242860207899,3.0492375941344645,-0.2777048534892613
35201469,-1.4475348785241093,2.0614264573711134,-1.1849750447892142,0.21920436132794166
35201471,-0.033141066812602704,1.982538089032109,-0.4375591796858459,-0.25130626901551784
35201477,-1.1158349855032077,-0.4344922021848522,-0.8104379354638627,-0.2538562621605591
35201478,-0.9591126471960234,0.15123331143237823,-0.7251306101038799,-0.6610696597993777
35201479,-0.6834801365640668,0.7593862950031808,0.5572942325671318,-0.5038830403760985
35201480,-0.9923711724110638,-0.34036994416336286,-0.9835212341710925,-0.36353179373045597
35201481,-0.9627224403149283,1.1806142594328528,-0.8301713945372935,-0.17569034739186395
35201482,-1.03607799021848,0.16704703137319465,-0.4396428911563974,-0.042327125547924005
35201483,-1.3795518287174608,0.44058561178081773,-0.8391768060020076,0.3489426578650443
35201485,-1.4505705848193378,0.18072715794329053,-0.33309541144611676,-0.6189359141622225
35201486,-0.7362958035965625,0.33155317917751304,-0.6753973637648897,-0.0010685141892318173
35201487,-0.3708256572137423,-0.881382301020537,-0.7700530901856749,-0.1419567704177753
35201488,-1.0751974024174145,-0.5576516695941552,-0.6380149762433275,-0.34171595570804847
35201489,-0.6386451466887673,-0.6221074606112726,-0.043208532040870856,-0.5477960407683777
35201490,-1.3225855849561685,-1.2100654241778384,-0.8847908449052139,-0.17514835870583956
35201491,-0.9997492001190404,0.7226880365183246,-0.7482438870020269,-0.07305290875980985
35201492,-0.9211244862192995,-0.28663681218238735,-1.2403159968934465,0.10195184656197859
35201493,-0.6261771770052453,-0.6195138448057744,-1.0822913640799663,-0.3072284491619973
35201494,-0.5848593292253824,0.08925360873999343,-0.9374504416708235,-0.35407067355479604
35201495,-1.1612584795067933,-0.9890995735194269,-0.28632933726307336,-0.3486172231801584
35201496,-1.3461518233332042,1.4570367488564493,1.7609637670153524,-0.689195514012514
35201497,-0.9336117110461853,-0.22850173295950557,-0.4638300519305717,-0.5468715631640939
35201498,-0.8376496369035434,-1.2108918729379292,-0.5872680540515212,-0.25070098106784566
35201499,-0.8385532097919732,-0.987353801778064,-0.298480822705705,-0.010605816787743583
35201500,-1.3514977028289277,-0.8307474008721236,-0.3355459283161878,-0.11168274733107623
35201501,-0.8885756458564609,-0.2760710372284515,-0.6119013209836652,0.27382154861083563
35201502,-0.7949005501008886,-0.47306117552911275,-0.5949841546183584,-0.5719566531060476
35201503,-1.1951004831871965,-0.8483468657883013,-0.2715671380228725,-0.14640027238994707
35201504,-0.9331905055106281,-0.9313129987325606,-0.010797191349871435,-0.3861664438329803
35201505,-1.1902619462199562,-0.5223965889736075,0.07116285139836026,-0.16629779360912955
35201506,-1.1540599635902702,-0.32828109759511837,-0.28681851372208544,-0.5853163094025454
35201507,-1.2422479930428998,0.30590769155353525,0.4444422883037066,-0.6999655514665639
35201508,-1.004365285941694,-0.5859875198286413,-0.41664231675022595,-0.42212987048763884
35201509,-1.3721585668114227,-1.0987091706007552,-0.5199873387935623,-0.09845702226083776
35201510,-0.6880694794890962,-0.9086231023301986,-0.07629782500397829,-0.631399790020902
35201511,-0.69732313086828,-0.7096098155755053,-0.4179997088064537,0.10973461388061545
35201512,-0.5756864056693728,-0.736575785900824,0.08762454298877442,0.06374134777640124
35201513,-0.5665604374322158,-0.7495572483792339,-0.04529786552395121,-0.3136381449640696
35201514,-0.378899405777554,0.5233876956015742,-0.26589068030582536,-0.4533768272324397
35201515,-0.3795166079330615,-0.40679373598221175,0.26513312454627064,0.24179211878276305
35201516,-0.6096095632008094,-0.5836921591924249,0.19333599983208416,-0.6340255651732005
35201517,-0.26021218700157467,-0.4857371209301936,0.40442505553930463,-0.5746697881282612
35201518,-0.6215024792774241,-0.15393939028906803,-0.20033166499995483,-0.47784407323526545
35201519,-0.7644054441043477,1.2024609357740759,0.04914052842586589,-0.22246684644779186
35201520,-0.6047503596300194,0.6522663865207298,-0.7356613683114096,0.7312837748630874
35201521,-0.7234247210506247,0.31163588673247655,-0.5419864934585545,-0.48580463918072514
35201522,0.23798154428908397,1.7518011075307809,1.5420765662633555,-0.4852290197309248
35201523,-0.4718816181829907,-0.05168875267769873,0.5953754386058007,-0.6328937922526839
35201524,-0.37354112665722616,-0.3918469231152,-0.3325464931352001,-0.01806380479767039
35201525,-0.34671560128553314,-0.16336977016551715,0.09787622877390356,0.08576031274508444
35201526,-1.0607682447920646,0.6497634453998706,-0.8277139774629675,0.14248444942182154
35201532,0.05704767270853156,0.6868602902034712,-1.206393577603815,0.2964778515233035
35201541,-0.3526685354250683,0.11566485940016194,-0.9756480363944737,-0.38872483199502456
35201542,-1.0308339044483026,-0.2894706319793441,-0.47112443005031546,-0.3219129774701392
35201543,-0.6498583285841979,-0.11791808091730857,-0.4047702957239002,0.521072877192291
35201544,-0.6873452550467662,0.27486192357602207,-0.4346017683329235,-0.20792661489101533
35201545,0.05633811957641677,0.9094319804152875,-0.33188549786818305,-0.008072766770401578
35201547,-0.38129916946656367,0.21633909172916801,-0.1938967467591336,-0.43012618883797915
35201548,0.17505054187619218,0.38439983599835037,-0.8490865522808779,0.22561555532278615
35201552,0.29738987901478253,0.5505251045619242,-1.0819127780429485,-0.49447278769572534
35201553,0.7118274647466777,1.4815249370031158,-0.6830877443625487,0.8862599886261213
35201554,-0.4284513104342278,0.8765957810105771,-0.3164392164676052,-0.31684209969741495
35201555,-0.8390486035449819,0.5122045041486086,-0.6257862872994902,-0.6901147248966264
35201556,-0.2491771253240419,1.7857709448945558,-0.04446509294323424,-0.5292702061450755
35201557,0.39871281324260816,3.402642026314041,-0.2486184850295928,-0.022302635757950218
35201558,-0.47962579787397097,0.19781363653547296,-0.6061456982996688,-0.7093970916503962
35201559,0.8581105202864523,1.9923538889945132,1.1832959864069343,-0.3294424785432335
35201560,0.1695314473028457,1.5367208439919517,-1.1004978896164561,0.24158909550992366
35201563,0.581676456841226,1.5349147829091772,-1.0445513973283904,-0.8062122681600263
35201564,0.24013438442226545,0.9158427058265507,-0.16555967372193645,0.006355177933405565
35201565,0.08583876482303117,1.1999632154458824,-0.11062350246359474,0.09000906604634568
35201566,-0.16113309559384723,0.34711410088551087,-0.6171045996723342,0.1930154741476819
35201567,-0.6132591096162798,0.1482527546180564,-0.6918076999318706,0.08046587025386151
35201568,0.12810805948974877,1.5896019631583407,-1.1377843182948943,-0.021182076259268462
35201569,0.5358074767728908,0.8588987764546866,-0.6921839282634346,-0.33274943885595354
35201570,0.21148239223198334,1.6386611438988676,-1.1113463052265882,0.03058952589955158
35201571,-0.43119781339060664,-0.17446185469598247,-0.6497699344588745,-0.1712867587543514
35201572,0.9404629410143897,1.0275324583989625,-0.3269134586255274,0.1551199863973849
35201573,0.5868021181156151,2.290804816449294,-0.7778394378890017,0.22829965139242883
35201574,-0.303400659924573,1.2836917283059157,-0.5723121444846003,-0.2885538615149391
35201575,-0.5411832031752678,2.07242066257691,-1.188274064060596,-0.045403471471005735
35201576,0.6094610610112995,1.3479451362325479,-0.0013526292934532835,-0.9318502740281516
35201577,-0.3304224540386538,0.5617130210815928,-0.9294957711177896,-0.9418530167485968
35201578,0.028774923959912505,0.5890648575365559,-0.10276651966674236,-0.5694571987019379
35201579,-0.06810916227303271,1.1581961220288415,-0.107314268452158,0.7706520595267653
35201580,-0.13573514195759756,1.6566437898904227,-0.32100323364803274,0.04712068836903652
35201581,0.11270184123409155,2.091821913746617,-0.6786101475734525,0.7391743977774224
35201582,-0.6972649535931817,0.73814924745797,0.21978179369936113,-0.24690074233950143
35201583,-1.0166125600320792,-0.3350262009419597,-0.34115969699250354,-0.40947633843455516
35201584,0.00546250302847906,-0.19472361930108778,-0.11265480010595105,-0.37075798309324226
35201585,-0.8258396777922277,-0.05002346127892551,-0.07241108769141238,-0.12485732330087819
35201586,0.6516222038475252,0.46741347106335107,-0.7037977570749114,0.05898451779574944
35201587,-0.6132252875913943,-0.12246325889022464,-0.5466367667544314,-0.1993728242757673
35201588,0.36046075055733545,0.33399185153584965,-0.3806278516497633,0.25842808477029955
35201589,-0.4044604466149474,-0.2222296940853374,-0.32350814247335774,-0.186599884107822
35201590,-0.3303725477070577,0.14528830146426036,-0.17307133009285222,-0.411510526470411
35201591,0.7352614660736758,0.11850675666286986,-0.21563528042804522,-0.3940789599977147
35201592,-0.6679978977924608,0.032744410637094296,-0.07305750540585554,-0.30378887079676103
35201593,0.2250081575360473,-0.4625493015440414,0.1835756746950371,-0.05459657037345669
35201594,-0.059532789017383556,-0.7335741568993314,0.3231276013227903,-0.13411044973251557
35201595,-0.31288542645188766,-0.2548332044988023,0.26802287103839506,-0.11008917895002755
35201596,0.03076357421645716,-0.36633505557731044,0.3704668978554647,0.3583025856483829
35201597,-0.33601694096953894,-0.08353456355870592,0.33595936954878414,-0.7988713236218452
35201598,-0.6116168870880287,-0.16741861711712205,0.34486439637602045,-0.15088404430070482
35201599,-0.5178806657723457,-0.16317050143356676,-0.05936875237379656,0.0748667541911397
35201600,1.3041875989176663,1.1641462429744118,0.4284484177414586,-0.4701087545976118
35201601,0.49379154667437186,0.9128021877901011,-0.5249909023877556,0.48793504102166874
35201602,0.012131242061160424,-0.4473872277043473,0.4379922240905928,-0.532367197964481
35201603,-0.7063554399405514,-0.5020197431213713,-0.05008949803547219,-0.9514967531485969
35201604,-0.9845402916761912,-0.9475117039700662,-0.4735356070969423,-0.3392376100784832
35201605,-0.5892953325687053,-0.4371316641709691,0.41890003796430325,-0.6169542355422664
35201607,-0.23585189476542162,0.9869329961722317,-0.3379676813306669,-0.18161003254409963
35201608,-0.7754121373177979,-0.5802663110879063,0.6142118577326656,0.11354185590515767
35201609,-0.9360110429967061,-0.7423716587951537,0.6403519295362603,0.0509977667831808
35201610,-0.41005813675043884,0.9390434432721865,-0.06623579753870656,0.5374206152667821
35201611,-1.096688783301872,-0.8264781045789933,0.03939418983531717,-0.5214829080054098
35201612,-0.7307421439552315,-0.812319686710536,0.17774690267270282,-0.368379525240182
35201613,0.10674120899732309,1.363401369548133,-0.5250919417981529,-0.25336964096142955
35201614,0.7378610422810497,1.2174324699313226,-0.48649789532111964,0.36512668129307985
35201615,-1.0845619833687883,-0.9769189931936919,-0.006020656389258326,-0.5691708318461655
35201616,-1.2125197350960197,-0.8993670686600586,-0.16187216597707368,-0.07818990259834473
35201617,-1.2680783461797116,1.0463432530214622,2.4303502707085065,-0.8042962857440521
35201620,-0.42615266342263464,0.5158745178974361,0.1400342242220311,0.3145395022771392
35201621,-0.07463126783694016,1.0349020542309864,0.49333581446202035,-0.2838547690630886
35201622,-0.7393994063369381,-0.4120391951628411,0.21487584878767169,-0.40665617968147344
35201623,0.43400400954247376,1.1229142823888785,0.3351337001839043,0.5513139092885323
35201624,-0.6941175648559222,-0.5408468547471389,-0.10465807943142806,0.40672736425820377
35201625,-0.909198830866033,-0.3740203045052215,1.138040622036627,-0.17477166939708239
35201626,-0.8672630490950577,-0.42415724418697937,1.8504101400903221,-0.8211028738897939
35201627,0.19917081650482,-0.3771930619177871,-0.38715159037906566,-0.11733693545006198
35201629,-1.0464997772046893,-0.4148020924265528,0.8841679956914168,-0.12636438864566082
35201630,-0.9460917256212182,-0.8317557089039482,0.2736896416215696,0.06533650986246925
35201631,2.045528862883549,-0.1873576500573266,-0.2669528723435503,0.8078063596455844
35201632,-0.7946569722084903,-0.8148182962711104,0.6302796071815586,-0.5403646868131087
35201634,-0.25338101552672765,-0.41966051709285973,0.3741292274772306,-0.5779423197362203
35201635,-0.7515903437313373,-0.32431182668181224,0.14632120979063987,-0.1863994964905598
35201636,-0.5696149581886628,-0.4412051562243393,0.29767668992813745,-0.35340943505248434
35201641,-0.1628311653059228,2.1676249194113395,-1.342100606673295,1.8285964587564023
